seed,anchor,target,la,lt,a_word,t_word,raw_floor,gap_med,d0_gray,pmi_floor_gray,d0_black,pmi_floor_black,d0_white,pmi_floor_white,d0_noise,pmi_floor_noise,d0,pmi_floor,explained_frac
282,boa constrictor,green iguana,1,1,snake,lizard,0.0009484291076660156,0.7626223564147949,-4.894875526428223,1.9596235752105713,-4.737083435058594,1.8018314838409424,-4.332117080688477,1.3968651294708252,-4.908696174621582,1.9734442234039307,-4.894875526428223,1.9596235752105713,-2065.1782302664656
28,junco,boa constrictor,0,1,sparrow,snake,0.6231383085250854,4.689911723136902,4.609247207641602,1.9550323486328125e-05,3.540926933288574,0.0019769668579101562,3.6121301651000977,0.00425112247467041,4.451909065246582,0.0002506673336029053,4.609247207641602,1.9550323486328125e-05,0.9999686260285736
29,junco,boa constrictor,0,1,sparrow,snake,0.855035126209259,6.8036710023880005,4.609247207641602,0.0017583370208740234,3.540926933288574,0.0005946159362792969,3.6121301651000977,0.0018701553344726562,4.451909065246582,0.004171133041381836,4.609247207641602,0.0017583370208740234,0.9979435499583865
2,junco,ostrich,0,1,sparrow,flightless bird,5.245208740234375e-05,0.15715909004211426,-1.1898174285888672,0.020023584365844727,-1.650458812713623,0.4806649684906006,-1.5748927593231201,0.40509891510009766,-1.2867138385772705,0.11691999435424805,-1.1898174285888672,0.020023584365844727,-380.75
302,boa constrictor,marimba,0,0,constrictor,marimba,0.5585293471813202,2.1357171274721622,1.1683361530303955,0.0018359720706939697,1.381134271621704,0.0019587278366088867,0.9902728796005249,0.0003883838653564453,0.738152265548706,0.0015666186809539795,1.1683361530303955,0.0018359720706939697,0.99671284583351
30,junco,boa constrictor,0,2,sparrow,reptile,0.006652355194091797,1.239504873752594,-1.6856822967529297,1.4184110164642334,-1.2723181247711182,1.0050468444824219,-1.2677810192108154,1.0005097389221191,-1.0400824546813965,0.7728111743927002,-1.6856822967529297,1.4184110164642334,-212.21937495520035
310,boa constrictor,marimba,1,1,snake,percussion instrument,2.47955322265625e-05,-0.08371484279632568,-6.682301759719849,2.499851703643799,-6.228114366531372,2.0456643104553223,-6.131123304367065,1.9486732482910156,-7.352771997451782,3.1703219413757324,-6.682301759719849,2.499851703643799,-100817.63461538461
320,cello,junco,0,0,cello,sparrow,0.13927853107452393,0.8316366672515869,0.26981258392333984,0.003602266311645508,0.25778913497924805,0.00045371055603027344,0.18596172332763672,0.0071413516998291016,0.4107949733734131,0.0011415481567382812,0.26981258392333984,0.003602266311645508,0.974136241358562
322,cello,junco,0,1,cello,songbird,0.0010175704956054688,0.43839794397354126,-0.18434691429138184,0.00020623207092285156,-0.023340702056884766,0.001039743423461914,0.10138750076293945,0.00019788742065429688,0.23287034034729004,0.0006797313690185547,-0.18434691429138184,0.00020623207092285156,0.7973289597000938
324,cello,junco,0,2,cello,bird,1.7384778261184692,5.92781662940979,4.838381767272949,0.0006155967712402344,4.498884677886963,0.003754854202270508,4.557744979858398,0.0045778751373291016,5.16713285446167,0.0013306140899658203,4.838381767272949,0.0006155967712402344,0.9996458989801356
338,cello,ostrich,0,0,cello,ratite,0.0003426074981689453,0.5840929746627808,-0.2869443893432617,0.006407737731933594,-0.5601732730865479,0.12745404243469238,-0.4663267135620117,0.03360748291015625,-0.1990659236907959,0.0024230480194091797,-0.2869443893432617,0.006407737731933594,-17.702853166318718
354,cello,ostrich,2,2,musical instrument,bird,6.011334657669067,13.781482696533203,10.71518611907959,0.005049943923950195,8.059434652328491,0.01383960247039795,10.150800704956055,0.000690460205078125,8.360575675964355,0.003187417984008789,10.71518611907959,0.005049943923950195,0.9991599296642871
392,cello,marimba,0,0,cello,marimba,0.0001556873321533203,-0.08396422863006592,-1.2901077270507812,0.23147273063659668,-1.3432681560516357,0.28463315963745117,-1.1623828411102295,0.10374784469604492,-1.5480759143829346,0.48944091796875,-1.2901077270507812,0.23147273063659668,-1485.779479326187
