cell_id,anchor,target,la,lt,anchor_word,target_word,common_ancestor_level,stratum,n,probe,min_gen0,min_tgtbal_10,min_tgtbal_20,min_tgtbal_50,dex_eroded_10,dex_eroded_20,dex_eroded_50,dex_eroded_min_50,crossed_50_frac,crossed_50_any,gen_first_cross_mean,n_cross_rows,stuck_frac,stuck_any,pop0_p_class_a_median,runtime_seconds,aw100,tw100,n100,min_TgtBal_100,med_TgtBal_100,max_TgtBal_100,min_at_gen_med,words_match,stuck100_all,agree_stuck
"junco->boa constrictor(0,0)",junco,boa constrictor,0,0,sparrow,constrictor,,wall_repl,1,1.9882236123085024,1.150118350982666,0.0099009275436401,0.0034351348876953,0.0005769729614257,2.302789344913315,2.762521432005472,3.537309765836518,3.299587071619059,1.0,True,2.0,204.0,0.0,False,0.87955442070961,3167.6995708942413,sparrow,constrictor,3,0.0001418590545654297,0.00038933753967285156,0.0014677047729492188,106.0,True,False,True
"junco->boa constrictor(0,1)",junco,boa constrictor,0,1,sparrow,snake,,wall_repl,2,9.340611696243286,4.519944190979004,2.0349671840667725,1.3601537346839905,0.7390867173671722,0.6590023689899926,0.8344879693495928,1.1042724150866152,0.7917620622040127,0.0,False,,0.0,1.0,True,0.9998552054166794,3155.664040207863,sparrow,snake,3,0.4242240786552429,0.6354809999465942,0.6527762413024902,191.0,True,True,True
"junco->boa constrictor(0,2)",junco,boa constrictor,0,2,sparrow,reptile,,wall_repl,1,1.6489410996437073,0.5080482959747314,0.0761096477508544,0.0761096477508544,0.0066523551940917,1.335765430922186,1.335765430922186,2.394229713104079,1.8829295692811805,1.0,True,9.0,32.0,0.0,False,0.8387045860290527,3142.2769763469696,sparrow,reptile,3,0.0002498626708984375,0.0005068778991699219,0.0010478496551513672,66.0,True,False,True
"junco->cello(0,0)",junco,cello,0,0,sparrow,cello,,wall_repl,1,2.742067933082581,1.6762728691101074,0.577852725982666,0.4990710020065307,0.4990710020065307,0.6762610435972757,0.7399158735941458,0.7399158735941458,0.5261823795299642,0.0,False,,0.0,1.0,True,0.939151406288147,3166.9595670700073,sparrow,cello,3,0.00026535987854003906,0.0032396316528320312,0.23205804824829102,161.0,True,False,False
"junco->cello(1,0)",junco,cello,1,0,songbird,cello,,wall_repl,1,3.3700013160705566,0.7914912700653076,0.655029833316803,0.3441193103790283,0.3261798024177551,0.7113689901011548,0.9909210265783356,1.0141730051559985,0.3849890637557598,0.0,False,,0.0,1.0,True,0.9666680097579956,3156.0784690380096,songbird,cello,3,0.0009393692016601562,0.31034934520721436,0.3624699115753174,64.0,True,False,False
"junco->cello(2,0)",junco,cello,2,0,bird,cello,,wall_repl,1,2.205866813659668,0.0104475021362304,0.0051956176757812,0.0002455711364746,0.0002455711364746,2.6279421013372546,3.953401966864774,3.953401966864774,1.6288351485195145,1.0,True,0.0,312.0,0.0,False,0.8675804138183594,3234.0809166431427,bird,cello,3,2.288818359375e-05,5.626678466796875e-05,0.0011420249938964844,114.0,True,False,True
"junco->ostrich(0,0)",junco,ostrich,0,0,sparrow,ratite,2.0,within_bucket,2,1.9949156045913696,1.4256659150123596,0.9123950004577636,0.802718997001648,0.2847820520401001,0.3476008266196768,0.3967888486250365,1.6674697690130655,1.5218277418569182,0.5,True,21.0,32.5,0.5,True,0.880023255944252,3144.865287423134,sparrow,ratite,3,0.00048542022705078125,0.0649878978729248,0.6406810283660889,111.0,True,False,False
"junco->ostrich(0,1)",junco,ostrich,0,1,sparrow,flightless bird,2.0,within_bucket,1,0.3545381426811218,0.0028420686721801,0.0028420686721801,0.0004336833953857,5.245208740234375e-05,2.0960283977658887,2.91249017077498,3.829900189016257,1.7338717912503685,1.0,True,0.0,514.0,0.0,False,0.5180826783180237,3210.221535205841,sparrow,flightless bird,3,4.57763671875e-05,0.0001773834228515625,0.00019621849060058594,195.0,True,False,True
"junco->ostrich(1,1)",junco,ostrich,1,1,songbird,flightless bird,2.0,within_bucket,1,0.3288828730583191,0.0196533799171447,0.0014420747756958,0.0010533332824707,0.0007059574127197,2.3580534773264348,2.4944754507751496,2.6682627549212667,1.4446587467459029,1.0,True,0.0,331.0,0.0,False,0.5796365737915039,3150.918598890305,songbird,flightless bird,3,5.245208740234375e-06,7.62939453125e-05,8.785724639892578e-05,47.0,True,False,True
